"State","County","surroundingPopulationSummed","surroundingAreaSummed","surroundingLayerFarmsSummed","surroundingLayerCountSummed","Population..2020.census.","Area..mi.2.","layerFarms","layerCount","stateLayerFarms","stateLayerCount","surroundingPopulationDensity","populationDensity","animalDensity","farmDensity","surroundAnimalDensity","surroundingFarmDensity","Cooling.Degree.Days_JAN","Heating.Degree.Days_JAN","pcp_JAN","tavg_JAN","tmax_JAN","tmin_JAN","Cooling.Degree.Days_FEB","Heating.Degree.Days_FEB","pcp_FEB","tavg_FEB","tmax_FEB","tmin_FEB","Cooling.Degree.Days_MAR","Heating.Degree.Days_MAR","pcp_MAR","tavg_MAR","tmax_MAR","tmin_MAR","Cooling.Degree.Days_APR","Heating.Degree.Days_APR","pcp_APR","tavg_APR","tmax_APR","tmin_APR","Cooling.Degree.Days_MAY","Heating.Degree.Days_MAY","pcp_MAY","tavg_MAY","tmax_MAY","tmin_MAY","Cooling.Degree.Days_JUN","Heating.Degree.Days_JUN","pcp_JUN","tavg_JUN","tmax_JUN","tmin_JUN","Cooling.Degree.Days_JUL","Heating.Degree.Days_JUL","pcp_JUL","tavg_JUL","tmax_JUL","tmin_JUL","Cooling.Degree.Days_AUG","Heating.Degree.Days_AUG","pcp_AUG","tavg_AUG","tmax_AUG","tmin_AUG","Cooling.Degree.Days_SEP","Heating.Degree.Days_SEP","pcp_SEP","tavg_SEP","tmax_SEP","tmin_SEP","Cooling.Degree.Days_OCT","Heating.Degree.Days_OCT","pcp_OCT","tavg_OCT","tmax_OCT","tmin_OCT","Cooling.Degree.Days_NOV","Heating.Degree.Days_NOV","pcp_NOV","tavg_NOV","tmax_NOV","tmin_NOV","Cooling.Degree.Days_DEC","Heating.Degree.Days_DEC","pcp_DEC","tavg_DEC","tmax_DEC","tmin_DEC","personalIncome2022","corn_fraction","soy_fraction","alfalfa_fraction","total_crop","total_crop_fraction","state_total_crop","state_total_alfalfa","state_total_corn","state_total_soy","state_total_fraction"
"idaho","teton",213596,8216,208,3424,11630,450,30,1493,3514,638424,25.9975657254138,25.8444444444444,3.31777777777778,0.0666666666666667,0.416747809152872,0.0253164556962025,0,1402.181818,2.486363636,19.74545455,28.00909091,11.54545455,0,1191.727273,2.441818182,22.44545455,31.4,13.46363636,0,1065.181818,2.347272727,30.65454545,41.15454545,20.13636364,0,823,2.489090909,37.57272727,49.08181818,26.02727273,0,524.1818182,2.446363636,48.09090909,60.68181818,35.5,10.18181818,264.3636364,1.678181818,56.56363636,70.57272727,42.54545455,63.36363636,82.63636364,0.832727273,64.36363636,79.75454545,49,33.54545455,116.4545455,1.768181818,62.33636364,77.43636364,47.21818182,6.090909091,318.1818182,2.195454545,54.61818182,68.61818182,40.62727273,0,727.4545455,2.139090909,41.53636364,52.9,30.14545455,0,1065.181818,2.079090909,29.50909091,38.67272727,20.32727273,0,1375.181818,2.511818182,20.66363636,28.38181818,12.9,62194,0.000168168680555556,0,0.0612744895694445,2748494,0.235821739538194,172638415,0.0196266314286731,0.00847250272844565,1.12504748199213e-05,0.0804916759597438
"idaho","twinfalls",158771,31836,312,4124,90046,1925,162,-47,3514,638424,4.98715290865687,46.7771428571429,-0.0244155844155844,0.0841558441558442,0.129538886794823,0.00980022615906521,0,1123.363636,1.114545455,28.77272727,37.43636364,20.08181818,0,919.3636364,1.022727273,32.16363636,41.56363636,22.76363636,0,791.5454545,1.230909091,39.48181818,50.58181818,28.34545455,0,602.0909091,1.07,44.94545455,57.63636364,32.21818182,8,354.6363636,1.644545455,53.82727273,67.26363636,40.37272727,75.09090909,121.5454545,0.550909091,63.47272727,78.52727273,48.39090909,248.7272727,8.181818182,0.375454545,72.70909091,88.86363636,56.57272727,174.7272727,21.72727273,0.555454545,69.92727273,85.45454545,54.40909091,40.90909091,166.3636364,0.922727273,60.80909091,76.00909091,45.63636364,0.636363636,510.1818182,1,48.57272727,61.90909091,35.25454545,0,838,1.091818182,37.05454545,47.95454545,26.17272727,0,1119.181818,1.256363636,28.89090909,37.71818182,20.08181818,49019,0.055021819351461,0,0.0530770709099026,9501498,0.190573673968344,172638415,0.0196266314286731,0.00847250272844565,1.12504748199213e-05,0.0804916759597438
"idaho","valley",59902,21805,354,6249,11746,3733,18,430,3514,638424,2.74716808071543,3.14653094026252,0.11518885614787,0.00482185909456201,0.286585645494153,0.0162348085301536,0,1313.272727,3.824545455,22.62727273,32.79090909,12.49090909,0,1136,4.168181818,24.41818182,35.40909091,13.45454545,0,1052.454545,4.248181818,31.04545455,43.21818182,18.90909091,0,844.4545455,2.854545455,36.84545455,49.67272727,24.01818182,0,576.5454545,2.398181818,46.40909091,59.94545455,32.88181818,4.636363636,332.5454545,1.938181818,54.07272727,68.77272727,39.37272727,43.18181818,120.2727273,0.460909091,62.5,79.98181818,45.01818182,25.18181818,154.7272727,0.848181818,60.81818182,77.82727273,43.81818182,1.363636364,383.4545455,1.832727273,52.28181818,67.56363636,36.98181818,0,735.2727273,2.368181818,41.28181818,53.39090909,29.16363636,0,1063.636364,3.169090909,29.53636364,39.32727273,19.77272727,0,1338.454545,4.522727273,21.82727273,30.81818182,12.82727273,64666,1.94447076747924e-06,0,2.63330987978837e-05,53282,0.000551091975706536,172638415,0.0196266314286731,0.00847250272844565,1.12504748199213e-05,0.0804916759597438
"idaho","washington",97127,15292,469,8913,10500,1456,69,1160,3514,638424,6.35149097567355,7.21153846153846,0.796703296703297,0.0473901098901099,0.58285377975412,0.0306696311797018,0,1167.090909,2.61,27.35454545,33.51818182,21.2,0,937.4545455,2.110909091,31.51818182,39.13636364,23.91818182,0,784,2.371818182,39.7,49.58181818,29.84545455,0,565,1.653636364,46.18181818,57.91818182,34.4,10.18181818,300.0909091,1.777272727,55.64545455,68.07272727,43.20909091,78.63636364,107.1818182,1.255454545,64.06363636,77.55454545,50.52727273,290.9090909,5.818181818,0.263636364,74.17272727,89.41818182,58.90909091,231.7272727,12.27272727,0.482727273,72.08181818,86.72727273,57.40909091,50.45454545,153.5454545,0.893636364,61.56363636,75.01818182,48.10909091,0,493.8181818,1.3,49.08181818,59.96363636,38.17272727,0,866.7272727,1.810909091,36.11818182,43.90909091,28.3,0,1159.363636,2.889090909,27.60909091,33.44545455,21.76363636,43417,0.00472603162560096,0,0.0199782101347871,1387803,0.0368017106278975,172638415,0.0196266314286731,0.00847250272844565,1.12504748199213e-05,0.0804916759597438
"illinois","adams",84062,3224,199,5425,65737,855,47,4074,4496,7278610,26.0738213399504,76.8853801169591,4.76491228070175,0.0549707602339181,1.68269230769231,0.0617245657568238,0,1171.818182,1.61,27.20909091,35.44545455,18.96363636,0.636363636,1006.909091,1.777272727,29.06363636,38.23636364,19.86363636,3.909090909,737.7272727,3.036363636,41.30909091,50.82727273,31.81818182,5.818181818,387.0909091,3.866363636,52.3,63.50909091,41.08181818,104.2727273,132.5454545,5.088181818,64.07272727,74.2,53.93636364,276.7272727,8.727272727,5.002727273,73.91818182,84.08181818,63.75454545,341.9090909,3.636363636,4.510909091,75.85454545,85.58181818,66.1,296.9090909,12.63636364,3.642727273,74.18181818,84.03636364,64.3,170.9090909,38.72727273,3.079090909,69.40909091,80.61818182,58.15454545,17.81818182,303.0909091,3.715454545,55.81818182,66.10909091,45.52727273,0.454545455,690.2727273,1.974545455,42,51.62727273,32.37272727,0,962.8181818,1.897272727,33.95454545,42.05454545,25.81818182,56218,0.281063016265534,0.259414866132127,0.00178789860380117,12228168,0.552200558048246,901492673,0.00291989359296582,0.311665850780298,0.297187568044042,0.632919463264359
"illinois","alexander",162511,2293,167,3682,5240,236,5,175,4496,7278610,70.8726559092891,22.2033898305085,0.741525423728814,0.0211864406779661,1.60575665067597,0.0728303532490188,0.636363636,918.7272727,3.621818182,35.38181818,43.7,27.07272727,1.272727273,760.4545455,4.276363636,37.89090909,47.43636364,28.33636364,10.54545455,551.8181818,5.232727273,47.54545455,57.55454545,37.52727273,16.72727273,249.7272727,5.410909091,57.25454545,68.62727273,45.82727273,146.2727273,62.27272727,4.937272727,67.69090909,78.23636364,57.18181818,341,0,4.043636364,76.35454545,86.94545455,65.76363636,427.6363636,0,5.233636364,78.79090909,88.60909091,68.97272727,362.3636364,0.545454545,4.02,76.64545455,86.71818182,66.58181818,226.3636364,17.63636364,2.147272727,71.93636364,83.52727273,60.33636364,40,191.9090909,3.863636364,60.09090909,71.83636364,48.34545455,0,564.9090909,3.438181818,46.2,56.82727273,35.56363636,1.818181818,756.7272727,3.834545455,40.62727273,49.48181818,31.8,48741,0.0422244595206568,0.261923283484507,0,2004139,0.327881864138639,901492673,0.00291989359296582,0.311665850780298,0.297187568044042,0.632919463264359
"illinois","bond",352534,2432,234,10050,16725,380,37,1143,4496,7278610,144.956414473684,44.0131578947368,3.00789473684211,0.0973684210526316,4.13240131578947,0.0962171052631579,0,1072.454545,2.681818182,30.41818182,38.78181818,22.01818182,0.636363636,897.2727273,2.489090909,32.97272727,42.25454545,23.70909091,6.181818182,670.3636364,4.017272727,43.55454545,53.63636364,33.50909091,7.090909091,329.1818182,5.101818182,54.29090909,65.62727273,42.94545455,122.2727273,104,4.625454545,65.57272727,76.14545455,55.02727273,299.6363636,3.272727273,4.442727273,74.82727273,85.73636364,63.92727273,356.0909091,1,5.12,76.45454545,86.82727273,66.05454545,309.2727273,5.272727273,4.445454545,74.73636364,85.12727273,64.35454545,186.7272727,30.36363636,2.579090909,70.20909091,81.99090909,58.41818182,25.90909091,248.9090909,3.308181818,57.8,69.11818182,46.48181818,0,645.8181818,2.647272727,43.49090909,53.73636364,33.22727273,1.363636364,871.3636364,3.009090909,36.93636364,45.34545455,28.52727273,45366,0.262400616609786,0.300133103044819,0.00268096732319079,6270902,0.637159226443257,901492673,0.00291989359296582,0.311665850780298,0.297187568044042,0.632919463264359
"illinois","boone",1017952,4037.27,799,57801,53448,280,56,1803,4496,7278610,252.138697684326,190.885714285714,6.43928571428571,0.2,14.3168527247373,0.197906010744885,0,1361.272727,1.862727273,21.07272727,28.65454545,13.53636364,0,1191.727273,1.759090909,22.43636364,31.20909091,13.67272727,0,926.5454545,2.210909091,35.11818182,44.42727273,25.80909091,0,542.5454545,3.566363636,46.92727273,58.00909091,35.82727273,50.54545455,222.9090909,4.456363636,59.43636364,70.64545455,48.20909091,164.0909091,36.36363636,5.161818182,69.26363636,80.42727273,58.05454545,237.2727273,10.27272727,4.357272727,72.31818182,82.76363636,61.88181818,202.0909091,22.09090909,3.835454545,70.79090909,81.40909091,60.2,79.90909091,73.27272727,3.786363636,65.20909091,76.00909091,54.42727273,5.545454545,418.0909091,3.718181818,51.71818182,61.77272727,41.62727273,0,825.0909091,2.057272727,37.49090909,46.17272727,28.80909091,0,1124,2.048181818,28.74545455,35.9,21.59090909,55513,0.386772965538505,0.301051799779576,0.00953657070033482,5157326,0.711161295329241,901492673,0.00291989359296582,0.311665850780298,0.297187568044042,0.632919463264359
"illinois","brown",133335,2879,107,8306,6244,305,22,1547,4496,7278610,46.3129558874609,20.472131147541,5.07213114754098,0.0721311475409836,2.88502952414033,0.0371656825286558,0,1172.727273,1.614545455,27.15454545,35.31818182,19.00909091,0.545454545,1008.363636,1.905454545,29.01818182,38.14545455,19.87272727,4.454545455,745.1818182,3.172727273,41.09090909,50.82727273,31.38181818,5.090909091,393.1818182,3.760909091,52.09090909,63.35454545,40.8,103.3636364,134.0909091,5.142727273,64.01818182,74.33636364,53.66363636,266.1818182,9.272727273,4.825454545,73.55454545,83.96363636,63.1,322.3636364,4.272727273,4.489090909,75.21818182,85.16363636,65.28181818,278.6363636,13.90909091,3.509090909,73.53636364,83.55454545,63.50909091,160.1818182,41.63636364,3.097272727,68.95454545,80.54545455,57.34545455,16.27272727,310.3636364,3.510909091,55.53636364,66.14545455,44.9,0,695.9090909,2.103636364,41.82727273,51.56363636,32.06363636,0,968.4545455,1.849090909,33.75454545,41.92727273,25.61818182,46761,0.183374822912398,0.198106306495902,0.00276030969518443,3076121,0.389408237553791,901492673,0.00291989359296582,0.311665850780298,0.297187568044042,0.632919463264359
"illinois","bureau",271557,4402,337,214062,33244,869,58,128277,4496,7278610,61.6894593366652,38.2554660529344,147.614499424626,0.0667433831990794,48.6283507496592,0.0765561108587006,0,1311.181818,1.946363636,22.70909091,30.85454545,14.55454545,0,1141.181818,1.923636364,24.26363636,33.5,14.99090909,0.545454545,860.6363636,2.673636364,37.25454545,47.14545455,27.36363636,0.545454545,494.8181818,3.769090909,48.53636364,60.32727273,36.74545455,73.36363636,186.3636364,4.991818182,61.35454545,72.4,50.28181818,197.8181818,20.36363636,4.862727273,70.91818182,82.16363636,59.63636364,253.6363636,9.727272727,4.129090909,72.85454545,83.05454545,62.65454545,219.4545455,19.45454545,3.172727273,71.44545455,82.19090909,60.68181818,109.2727273,58,3.967272727,66.71818182,78.4,55,9.454545455,372.7272727,3.719090909,53.3,64.14545455,42.48181818,0,787.0909091,1.975454545,38.73636364,48.4,29.10909091,0,1071,2.07,30.44545455,38.46363636,22.42727273,51583,0.455973460325266,0.314554543718534,0.00218505048816887,17545576,0.779559759328251,901492673,0.00291989359296582,0.311665850780298,0.297187568044042,0.632919463264359
"illinois","calhoun",530659,3639,295,4122,4437,253,11,261,4496,7278610,145.825501511404,17.5375494071146,1.03162055335968,0.0434782608695652,1.13272877164056,0.0810662269854356,0,1083.181818,1.983636364,30.05454545,38.75454545,21.38181818,0.545454545,926.6363636,1.908181818,31.91818182,41.55454545,22.29090909,5.454545455,675.4545455,3.57,43.38181818,53.66363636,33.1,7.909090909,336.6363636,4.502727273,54.08181818,65.48181818,42.69090909,115.8181818,108.0909091,5.29,65.25454545,75.62727273,54.86363636,297.7272727,3.909090909,4.649090909,74.75454545,85.20909091,64.31818182,373.0909091,1,4.99,76.98181818,86.92727273,67.02727273,317.1818182,5.818181818,4.043636364,75.00909091,85.03636364,64.96363636,193.3636364,30.72727273,2.290909091,70.41818182,81.82727273,58.99090909,22.90909091,261.1818182,3.289090909,57.30909091,68.14545455,46.46363636,0.545454545,645.9090909,2.08,43.49090909,53.79090909,33.16363636,0.636363636,896.1818182,2.537272727,36.1,44.8,27.40909091,55438,0.112566460758399,0.126969880351408,0.000761825691699605,1663538,0.253871391730484,901492673,0.00291989359296582,0.311665850780298,0.297187568044042,0.632919463264359
"illinois","carroll",240089,3937,403,249456,15702,445,37,947,4496,7278610,60.9827279654559,35.285393258427,2.12808988764045,0.0831460674157303,63.3619507239015,0.102362204724409,0,1353.181818,1.516363636,21.33636364,29.52727273,13.17272727,0,1191.818182,1.737272727,22.43636364,31.9,12.96363636,0,890.6363636,2.500909091,36.27272727,45.61818182,26.92727273,0,518,3.704545455,47.72727273,59.02727273,36.45454545,63.81818182,193.8181818,4.711818182,60.80909091,71.80909091,49.80909091,189.9090909,23.45454545,5.387272727,70.55454545,81.59090909,59.51818182,252.6363636,9.272727273,4.346363636,72.84545455,83.26363636,62.44545455,212.9090909,21.18181818,3.75,71.19090909,81.82727273,60.54545455,96.90909091,67.09090909,4.183636364,65.99090909,77.33636364,54.65454545,6.818181818,399.6363636,3.432727273,52.33636364,62.71818182,41.94545455,0,819.0909091,2.040909091,37.69090909,47.03636364,28.33636364,0,1125.636364,2.033636364,28.69090909,36.3,21.09090909,51788,0.455648518576194,0.175641331650281,0.00943649571629213,7567540,0.656593037816011,901492673,0.00291989359296582,0.311665850780298,0.297187568044042,0.632919463264359
"illinois","cass",267787,2477,115,7230,13042,375,1,-47,4496,7278610,108.10940654017,34.7786666666667,-0.125333333333333,0.00266666666666667,2.91885345175616,0.0464271295922487,0,1166.454545,2.018181818,27.37272727,35.97272727,18.79090909,0,1006.272727,2.086363636,29.07272727,38.51818182,19.61818182,4.272727273,745.3636364,3.35,41.08181818,51.24545455,30.91818182,4.272727273,391.4545455,3.844545455,52.10909091,63.9,40.34545455,106.6363636,132.0909091,5.080909091,64.16363636,74.93636364,53.42727273,262.6363636,9.090909091,4.496363636,73.43636364,84.53636364,62.3,318.9090909,3.090909091,4.191818182,75.12727273,85.53636364,64.68181818,273.7272727,12.63636364,3.810909091,73.42727273,84.08181818,62.76363636,156.2727273,39.54545455,2.907272727,68.87272727,80.9,56.87272727,16.18181818,310.7272727,3.3,55.50909091,66.79090909,44.24545455,0,701,2.110909091,41.64545455,51.90909091,31.33636364,0,971.4545455,2.014545455,33.64545455,42.23636364,25.10909091,50030,0.353509648525,0.248653524666667,0.00142785505833333,5957892,0.613427042775,901492673,0.00291989359296582,0.311665850780298,0.297187568044042,0.632919463264359
"illinois","champaign",311955,4047,251,11489,205865,996,72,6748,4496,7278610,77.0830244625649,206.691767068273,6.77510040160643,0.072289156626506,2.8388930071658,0.0620212503088708,0,1183.545455,2.082727273,26.84545455,34.64545455,19,0,1007.909091,2.298181818,28.99090909,37.98181818,20.01818182,1.727272727,775.6363636,3.068181818,40.01818182,49.76363636,30.3,1.090909091,416.5454545,3.814545455,51.18181818,62.88181818,39.50909091,103.6363636,142.8181818,4.307272727,63.74545455,74.87272727,52.59090909,241,12.72727273,5.093636364,72.60909091,83.77272727,61.4,285.8181818,4.181818182,4.217272727,74.03636364,84.11818182,63.94545455,247.9090909,10.81818182,3.357272727,72.62727273,83.32727273,61.90909091,144.6363636,42.54545455,3.113636364,68.40909091,80.32727273,56.48181818,16.18181818,313.4545455,3.635454545,55.4,66.48181818,44.32727273,0,726.8181818,2.413636364,40.79090909,50.44545455,31.10909091,0,981.2727273,2.398181818,33.35454545,41.16363636,25.50909091,54633,0.420989056184896,0.416827106179405,0.00167930920557229,21837691,0.846542832981143,901492673,0.00291989359296582,0.311665850780298,0.297187568044042,0.632919463264359
"illinois","christian",349619,2369,154,3794,34032,709,35,1907,4496,7278610,147.580835795694,48,2.68970380818054,0.0493653032440056,1.60151962853525,0.0650063317855635,0,1134.545455,2.245454545,28.4,36.63636364,20.17272727,0,972.9090909,2.178181818,30.24545455,39.54545455,20.96363636,4.090909091,728,3.758181818,41.64545455,51.44545455,31.82727273,4.363636364,373.2727273,4.355454545,52.70909091,64.08181818,41.34545455,110.0909091,122.2727273,5.035454545,64.60909091,75.27272727,53.94545455,266.2727273,6.818181818,4.910909091,73.60909091,84.70909091,62.51818182,320.9090909,1.727272727,4.493636364,75.26363636,85.44545455,65.08181818,278.5454545,8.545454545,3.913636364,73.7,84.26363636,63.11818182,165.9090909,34.81818182,2.421818182,69.35454545,81.39090909,57.3,18.54545455,288.8181818,3.523636364,56.29090909,67.58181818,44.98181818,0,694.6363636,2.294545455,41.83636364,52.02727273,31.64545455,0,942.8181818,2.741818182,34.59090909,42.82727273,26.36363636,49053,0.400368478120592,0.421470970656294,0.000525784285745769,15275158,0.831842365477345,901492673,0.00291989359296582,0.311665850780298,0.297187568044042,0.632919463264359
"illinois","clark",229115,3263,194,5757,15455,501,33,455,4496,7278610,70.2160588415568,30.8483033932136,0.908183632734531,0.0658682634730539,1.76432730615998,0.0594544897333742,0,1101.272727,2.721818182,29.48181818,37.75454545,21.21818182,0,928,2.618181818,31.85454545,41.41818182,22.26363636,4.545454545,712.0909091,4.125454545,42.18181818,52.1,32.23636364,4.363636364,361.2727273,4.545454545,53.11818182,64.50909091,41.72727273,108.1818182,121,4.313636364,64.58181818,75.51818182,53.61818182,260.6363636,8.181818182,5.588181818,73.37272727,84.34545455,62.44545455,322.0909091,2,5.179090909,75.3,85.41818182,65.19090909,281.5454545,6.545454545,3.368181818,73.85454545,84.36363636,63.34545455,163.3636364,37,2.425454545,69.20909091,81.36363636,57.05454545,22.36363636,270.3636364,3.880909091,57,68.33636364,45.66363636,0,674.0909091,3.01,42.51818182,52.56363636,32.48181818,1.363636364,906.7272727,3.013636364,35.8,43.9,27.67272727,51125,0.27411554014627,0.311792887351859,8.30002760104791e-05,7760309,0.598057371333895,901492673,0.00291989359296582,0.311665850780298,0.297187568044042,0.632919463264359
"illinois","clay",135164,2998,280,9764,13288,468,32,529,4496,7278610,45.0847231487658,28.3931623931624,1.13034188034188,0.0683760683760684,3.25683789192795,0.0933955970647098,0,1049.636364,3.065454545,31.13636364,39.09090909,23.16363636,0.545454545,879,2.961818182,33.62727273,42.77272727,24.47272727,5.545454545,661.8181818,4.51,43.83636364,53.36363636,34.28181818,6.272727273,328.6363636,5.027272727,54.28181818,65.3,43.22727273,117.2727273,100.2727273,4.454545455,65.56363636,75.73636364,55.36363636,278.1818182,4,5.421818182,74.09090909,84.54545455,63.61818182,352.0909091,1,5.513636364,76.31818182,85.99090909,66.61818182,302.5454545,5.090909091,4.901818182,74.57272727,84.44545455,64.69090909,184.0909091,30,3.133636364,70.13636364,81.50909091,58.75454545,25.81818182,246.8181818,3.502727273,57.89090909,68.73636364,47,0,639.3636364,3.420909091,43.69090909,53.35454545,34.03636364,1.454545455,868.4545455,3.371818182,37.02727273,45.02727273,29.02727273,49215,0.196691520983574,0.369814016586538,0.000226215915464744,7498018,0.618588988344685,901492673,0.00291989359296582,0.311665850780298,0.297187568044042,0.632919463264359
"illinois","clinton",612962,2813,325,15578,36899,474,48,-47,4496,7278610,217.903306078919,77.8459915611814,-0.0991561181434599,0.10126582278481,5.53785993601138,0.115535015997156,0,1035.818182,2.906363636,31.56363636,40.08181818,23.08181818,0.727272727,863.8181818,2.697272727,34.16363636,43.74545455,24.6,7.181818182,641.3636364,4.281818182,44.54545455,54.8,34.27272727,8,311.8181818,4.745454545,54.90909091,66.50909091,43.31818182,128.8181818,92.54545455,4.642727273,66.17272727,76.84545455,55.48181818,317.4545455,2.363636364,4.170909091,75.46363636,86.33636364,64.61818182,383.8181818,0.818181818,4.684545455,77.33636364,87.78181818,66.9,329.5454545,3.454545455,4.071818182,75.46363636,85.87272727,65.05454545,200.1818182,27.18181818,2.912727273,70.77272727,82.55454545,58.99090909,30.09090909,232.3636364,3.153636364,58.47272727,69.98181818,46.94545455,0,627.3636364,2.95,44.1,54.40909091,33.76363636,1.363636364,849.9090909,3.127272727,37.61818182,46.08181818,29.14545455,58868,0.293295128190928,0.256184495920688,0.00961881626780063,8307727,0.676714425215915,901492673,0.00291989359296582,0.311665850780298,0.297187568044042,0.632919463264359
"illinois","coles",98027,2877,232,8149,46863,508,24,434,4496,7278610,34.0726451164407,92.25,0.854330708661417,0.047244094488189,2.83246437261036,0.0806395550921098,0,1132.818182,2.424545455,28.46363636,36.60909091,20.30909091,0,960,2.25,30.7,39.99090909,21.42727273,4.181818182,736.1818182,3.810909091,41.39090909,51.22727273,31.54545455,2.272727273,379.8181818,4.489090909,52.44545455,63.76363636,41.17272727,106.3636364,129,4.36,64.26363636,74.96363636,53.56363636,256.9090909,9.454545455,5.935454545,73.23636364,84,62.46363636,308.0909091,3,4.84,74.8,84.80909091,64.77272727,274.0909091,7.636363636,3.195454545,73.57272727,83.89090909,63.23636364,157.7272727,39.45454545,2.350909091,68.95454545,80.92727273,56.95454545,20.09090909,285.3636364,3.957272727,56.44545455,67.6,45.25454545,0,690.4545455,2.624545455,42,51.9,32.04545455,0,930.8181818,2.779090909,34.96363636,42.89090909,27.04545455,52162,0.356675683161602,0.372000266989112,0.00136822841104823,9673304,0.735212163176673,901492673,0.00291989359296582,0.311665850780298,0.297187568044042,0.632919463264359
"illinois","cook",3996556,5484,683,38345,5275541,944,22,891,4496,7278610,728.766593727206,5588.4968220339,0.94385593220339,0.0233050847457627,6.99215900802334,0.12454412837345,0,1242.090909,1.915454545,24.94545455,32.17272727,17.68181818,0,1084.909091,2.105454545,26.24545455,34.66363636,17.83636364,0,856.2727273,2.380909091,37.38181818,46.2,28.57272727,0.454545455,507.9090909,3.756363636,48.09090909,58.49090909,37.69090909,58.72727273,208.4545455,4.843636364,60.16363636,70.62727273,49.70909091,181.4545455,29.81818182,4.946363636,70.07272727,80.78181818,59.33636364,273.2727273,4.454545455,4.414545455,73.64545455,83.16363636,64.06363636,253.3636364,9.818181818,3.471818182,72.82727273,82.58181818,63.08181818,113.4545455,45.54545455,3.290909091,67.26363636,77.16363636,57.35454545,9.454545455,355.2727273,4.234545455,53.88181818,63.26363636,44.47272727,0,750.7272727,1.960909091,39.95454545,48.28181818,31.65454545,0,1026.090909,2.14,31.90909091,38.76363636,25.05454545,72847,0.00597136332842294,0.00783037691091764,5.68109184653072e-05,382553,0.0156466431185448,901492673,0.00291989359296582,0.311665850780298,0.297187568044042,0.632919463264359
"illinois","crawford",112934,2690,143,3195,18679,443,35,634,4496,7278610,41.9828996282528,42.1647855530474,1.43115124153499,0.0790067720090293,1.18773234200744,0.0531598513011152,0,1075.090909,2.92,30.32727273,38.47272727,22.17272727,0,900.1818182,2.859090909,32.84545455,42.15454545,23.52727273,5,678.7272727,4.273636364,43.26363636,52.93636364,33.57272727,5.818181818,336.9090909,4.743636364,53.98181818,64.99090909,42.99090909,117.1818182,106.9090909,4.382727273,65.32727273,75.6,55.04545455,274,5.727272727,5.056363636,73.94545455,84.33636364,63.5,342.0909091,1.090909091,5.275454545,76,85.59090909,66.37272727,296.5454545,4.636363636,3.800909091,74.40909091,84.25454545,64.53636364,176.5454545,33.81818182,2.480909091,69.76363636,81.22727273,58.27272727,24.63636364,252.4545455,3.731818182,57.64545455,68.63636364,46.68181818,0,657.5454545,3.18,43.08181818,52.9,33.24545455,1.363636364,889.3636364,3.242727273,36.33636364,44.40909091,28.29090909,52188,0.262449704535835,0.321500931634453,0.00013291306609763,7018433,0.611699310971007,901492673,0.00291989359296582,0.311665850780298,0.297187568044042,0.632919463264359
"illinois","cumberland",127263,2638,196,3494,10450,345,23,301,4496,7278610,48.2422289613343,30.2898550724638,0.872463768115942,0.0666666666666667,1.32448824867324,0.0742987111448067,0,1107,2.623636364,29.29090909,37.39090909,21.18181818,0,937.6363636,2.524545455,31.51818182,40.86363636,22.17272727,4.454545455,713.8181818,4.078181818,42.12727273,51.79090909,32.44545455,4.090909091,364.7272727,4.736363636,52.99090909,64.02727273,41.94545455,109.3636364,120.7272727,4.528181818,64.64545455,75,54.25454545,262.1818182,7.818181818,5.753636364,73.46363636,83.94545455,62.97272727,317.5454545,2.181818182,5.26,75.15454545,84.91818182,65.35454545,282.3636364,7.090909091,3.702727273,73.86363636,83.94545455,63.78181818,164,37,2.460909091,69.20909091,80.92727273,57.51818182,21.63636364,275,4.018181818,56.81818182,67.84545455,45.77272727,0,673.3636364,2.905454545,42.55454545,52.4,32.70909091,1.272727273,911,2.940909091,35.66363636,43.58181818,27.72727273,89427,0.297051769605978,0.334918820240036,0.00156656512228261,5751673,0.643689835446105,901492673,0.00291989359296582,0.311665850780298,0.297187568044042,0.632919463264359
"illinois","dekalb",1493009,5111,667,114227,100420,631,70,1516,4496,7278610,292.116806887106,159.144215530903,2.40253565768621,0.110935023771791,22.3492467227548,0.130502837018196,0,1335.545455,1.897272727,21.90909091,29.57272727,14.25454545,0,1172.272727,1.801818182,23.13636364,31.83636364,14.44545455,0,902.3636364,2.371818182,35.9,45.33636364,26.46363636,0,532.0909091,3.710909091,47.27272727,58.59090909,35.94545455,58.18181818,212.5454545,4.680909091,60.00909091,71.1,48.94545455,169.1818182,30.27272727,5.169090909,69.62727273,80.93636364,58.33636364,236.7272727,7.909090909,4.208181818,72.36363636,82.54545455,62.15454545,205.3636364,19.81818182,3.708181818,70.99090909,81.50909091,60.45454545,89.63636364,64.09090909,3.434545455,65.85454545,76.88181818,54.8,6.363636364,397.9090909,3.923636364,52.37272727,62.60909091,42.13636364,0,815,2.007272727,37.84545455,46.80909091,28.83636364,0,1101,2.044545455,29.5,36.90909091,22.07272727,51005,0.46523017126461,0.331507474639709,0.0033542496756141,13510186,0.82667257119899,901492673,0.00291989359296582,0.311665850780298,0.297187568044042,0.632919463264359
