"State","County","surroundingPopulationSummed","surroundingAreaSummed","surroundingCattleFarmsSummed","surroundingCattleCountSummed","Population..2020.census.","Area..mi.2.","cattleFarms","cattleCount","stateCattleFarms","stateCattleCount","surroundingPopulationDensity","populationDensity","animalDensity","surroundAnimalDensity","Cooling.Degree.Days_JAN","Heating.Degree.Days_JAN","pcp_JAN","tavg_JAN","tmax_JAN","tmin_JAN","Cooling.Degree.Days_FEB","Heating.Degree.Days_FEB","pcp_FEB","tavg_FEB","tmax_FEB","tmin_FEB","Cooling.Degree.Days_MAR","Heating.Degree.Days_MAR","pcp_MAR","tavg_MAR","tmax_MAR","tmin_MAR","Cooling.Degree.Days_APR","Heating.Degree.Days_APR","pcp_APR","tavg_APR","tmax_APR","tmin_APR","Cooling.Degree.Days_MAY","Heating.Degree.Days_MAY","pcp_MAY","tavg_MAY","tmax_MAY","tmin_MAY","Cooling.Degree.Days_JUN","Heating.Degree.Days_JUN","pcp_JUN","tavg_JUN","tmax_JUN","tmin_JUN","Cooling.Degree.Days_JUL","Heating.Degree.Days_JUL","pcp_JUL","tavg_JUL","tmax_JUL","tmin_JUL","Cooling.Degree.Days_AUG","Heating.Degree.Days_AUG","pcp_AUG","tavg_AUG","tmax_AUG","tmin_AUG","Cooling.Degree.Days_SEP","Heating.Degree.Days_SEP","pcp_SEP","tavg_SEP","tmax_SEP","tmin_SEP","Cooling.Degree.Days_OCT","Heating.Degree.Days_OCT","pcp_OCT","tavg_OCT","tmax_OCT","tmin_OCT","Cooling.Degree.Days_NOV","Heating.Degree.Days_NOV","pcp_NOV","tavg_NOV","tmax_NOV","tmin_NOV","Cooling.Degree.Days_DEC","Heating.Degree.Days_DEC","pcp_DEC","tavg_DEC","tmax_DEC","tmin_DEC","personalIncome2022"
"alabama","chilton",494473,5662.56,1279,98001,45014,692.85,240,14396,18284,1214015,87.3232248311718,64.9693295807173,20.7779461643934,17.3068364838518,11.9090909090909,626.181818181818,5.87909090909091,45.1909090909091,56.4090909090909,33.9454545454545,12.4545454545455,415.363636363636,6.14454545454545,50.6181818181818,62.3363636363636,38.8636363636364,33.1818181818182,300.181818181818,5.81,56.3818181818182,68.7636363636364,43.9909090909091,40.9090909090909,121.181818181818,6.32909090909091,62.3272727272727,75.3636363636364,49.2909090909091,187,22.5454545454545,4.60818181818182,70.3181818181818,82.7,57.9090909090909,371.363636363636,0,4.73909090909091,77.3909090909091,88.3727272727273,66.3636363636364,460.727272727273,0,4.74818181818182,79.8545454545455,90.2454545454545,69.4727272727273,453,0,4.46363636363636,79.6090909090909,90.1909090909091,69.0181818181818,319,0.909090909090909,2.48818181818182,75.5454545454545,87.0272727272727,64.0636363636364,95.4545454545455,90.9090909090909,3.32,65.1545454545454,77.7,52.6,8.09090909090909,360.909090909091,3.42090909090909,53.2181818181818,65.8545454545455,40.6272727272727,10,492.909090909091,5.75181818181818,49.4272727272727,60.1818181818182,38.6636363636364,42231
"alabama","choctaw",191186,7317.94,1393,91327,12665,913.5,113,4334,18284,1214015,26.1256583136784,13.864258347017,4.74438970990695,12.4798782170939,19.3636363636364,552.818181818182,5.06090909090909,47.7909090909091,59.0272727272727,36.5454545454545,23.2727272727273,362.181818181818,6.16181818181818,52.9,64.4454545454545,41.3272727272727,52.3636363636364,238.909090909091,5.44909090909091,58.9909090909091,71.4545454545455,46.4909090909091,67.7272727272727,86.4545454545455,6.47545454545455,64.3727272727273,76.9181818181818,51.8,232.909090909091,8.72727272727273,4.05727272727273,72.2272727272727,83.9181818181818,60.5181818181818,429.636363636364,0,5.76272727272727,79.3272727272727,89.5818181818182,69.0545454545455,510.181818181818,0,5.23,81.4454545454545,91.1727272727273,71.7363636363636,499.727272727273,0,5.41272727272727,81.1,91.2272727272727,71.0181818181818,369.454545454545,0,2.75090909090909,77.3181818181818,88.3181818181818,66.2909090909091,130.818181818182,61.3636363636364,3.61545454545455,67.2272727272727,79.4181818181818,55.0363636363636,12.3636363636364,308.636363636364,3.32272727272727,55.1545454545455,67.7818181818182,42.5272727272727,17.1818181818182,420.636363636364,5.56,51.9909090909091,62.6090909090909,41.3636363636364,46440
"alabama","clarke",332602,7713,1368,94980,23087,1238.46,113,6501,18284,1214015,43.1222611175937,18.6417001760251,5.24926117920643,12.3142746013224,22.2727272727273,524.636363636364,5.17272727272727,48.8090909090909,59.7636363636364,37.8090909090909,26.8181818181818,339.272727272727,5.33181818181818,53.8545454545455,65.1363636363636,42.5454545454545,58.3636363636364,218.727272727273,4.58181818181818,59.8272727272727,71.9727272727273,47.6818181818182,75.1818181818182,77.9090909090909,6.17727272727273,64.9090909090909,77.3272727272727,52.4636363636364,235.727272727273,7.36363636363636,4.23181818181818,72.3727272727273,83.9545454545455,60.7727272727273,423.363636363636,0,6.56272727272727,79.1272727272727,89.2090909090909,69.0181818181818,504,0,5.85454545454546,81.2636363636364,90.8636363636364,71.6363636363636,503.181818181818,0,5.81545454545455,81.2363636363636,91.2727272727273,71.2,373.363636363636,0,3.55272727272727,77.4363636363636,88.0909090909091,66.7909090909091,137,56.0909090909091,3.51727272727273,67.6090909090909,79.3909090909091,55.8272727272727,16.8181818181818,282.636363636364,3.38272727272727,56.1636363636364,68.3090909090909,44.0090909090909,19.7272727272727,398,5.97636363636364,52.8,63.0636363636364,42.5363636363636,45179
"alabama","clay",185106,3848.84,1329,88909,14236,603.96,274,21064,18284,1214015,48.0939711705345,23.5710974236704,34.8764818862176,23.10020681556,8.36363636363636,671.727272727273,6.16363636363636,43.6090909090909,54.7272727272727,32.4727272727273,7.63636363636364,464.090909090909,6.54,48.7090909090909,60.2636363636364,37.1454545454545,22.1818181818182,344.727272727273,5.63727272727273,54.6,67.3818181818182,41.7818181818182,26.5454545454545,155.454545454545,6.05090909090909,60.7090909090909,74.1818181818182,47.2272727272727,148.545454545455,35.2727272727273,4.98545454545455,68.6545454545454,81,56.3181818181818,320.818181818182,0,6.03636363636364,75.6818181818182,86.6636363636364,64.7181818181818,415.545454545455,0,5.46272727272727,78.4,89,67.7818181818182,395.545454545455,0,4.75545454545455,77.7636363636364,88.3545454545455,67.1545454545455,260.090909090909,5.36363636363636,2.80545454545455,73.4636363636364,85.1636363636364,61.7636363636364,76.8181818181818,118.181818181818,3.5,63.6636363636364,76.1,51.2454545454545,5,401.636363636364,3.90909090909091,51.7909090909091,64.4636363636364,39.1181818181818,6.27272727272727,535.636363636364,6.38,47.9454545454545,58.6909090909091,37.1454545454545,39876
"alabama","cleburne",466740,4732.96,2303,136294,15056,560.1,166,12335,18284,1214015,98.6148203238565,26.8809141224781,22.0228530619532,28.7967783374463,7.45454545454545,680.545454545455,5.89181818181818,43.2727272727273,54.1,32.4727272727273,6.09090909090909,477.181818181818,5.95727272727273,48.1909090909091,59.8,36.5818181818182,20.7272727272727,359.636363636364,5.38545454545455,54.0636363636364,66.4727272727273,41.6363636363636,25.5454545454545,158.272727272727,5.62454545454545,60.5727272727273,73.8,47.3454545454545,146.363636363636,41.5454545454545,4.69181818181818,68.3909090909091,80.4818181818182,56.2909090909091,316,0,5.24636363636364,75.5181818181818,86.3545454545455,64.6909090909091,409.272727272727,0,4.63636363636364,78.1909090909091,88.4818181818182,67.9,390.727272727273,0,5.10090909090909,77.5909090909091,88.0636363636364,67.1181818181818,251.090909090909,6.63636363636364,2.89181818181818,73.1181818181818,84.7,61.5363636363636,68.9090909090909,123.363636363636,3.26181818181818,63.2545454545455,75.5363636363636,50.9636363636364,4.81818181818182,412,3.79181818181818,51.4272727272727,63.9545454545455,38.8909090909091,5.36363636363636,540.454545454545,6.29545454545455,47.7454545454545,57.9727272727273,37.4909090909091,44235
"alabama","coffee",213223,4125.92,1635,135752,53465,678.97,280,22928,18284,1214015,51.6788982820801,78.744274415659,33.7687968540584,32.902237561562,24.1818181818182,523.545454545455,4.92636363636364,48.9090909090909,60.5363636363636,37.2454545454545,31.6363636363636,325.090909090909,5.06272727272727,54.5272727272727,66.5181818181818,42.5,61.1818181818182,211.545454545455,4.27181818181818,60.1636363636364,72.5363636363636,47.7454545454545,80.2727272727273,74.7272727272727,5.89545454545454,65.1909090909091,77.8,52.5636363636364,251.272727272727,6.18181818181818,4.33363636363636,72.9,85.0727272727273,60.7363636363636,432.909090909091,0,5.52363636363636,79.4454545454545,89.9545454545455,68.9,497.545454545455,0,6.45727272727273,81.0545454545455,91.2272727272727,70.8636363636364,496.454545454545,0,5.65636363636364,81.0090909090909,91.3818181818182,70.6363636363636,373.090909090909,0,4.42454545454545,77.4272727272727,88.4727272727273,66.4,147.545454545455,46.0909090909091,3.40636363636364,68.2636363636364,80.7545454545455,55.7818181818182,23.1818181818182,266.727272727273,2.96181818181818,56.8727272727273,69.6,44.1363636363636,19.9090909090909,385.636363636364,6.43090909090909,53.2090909090909,64.2090909090909,42.1636363636364,50729
"alabama","colbert",234827,3008.82,1848,86414,57227,592.62,235,11813,18284,1214015,78.0462108068944,96.5660963180453,19.9335155749047,28.7202291928397,5.81818181818182,733.272727272727,5.17818181818182,41.5454545454545,51.8636363636364,31.2181818181818,5.63636363636364,543.181818181818,6.90545454545455,45.8181818181818,56.4727272727273,35.1454545454545,24.3636363636364,400,6.51727272727273,52.8818181818182,64.9727272727273,40.7818181818182,31,175.363636363636,5.58545454545455,60.1818181818182,73.1545454545455,47.2,161.818181818182,39.5454545454545,3.97454545454545,68.9454545454545,80.7727272727273,57.1090909090909,345.636363636364,0,4.42272727272727,76.5181818181818,87.5818181818182,65.4363636363636,443.727272727273,0,5.45545454545455,79.3090909090909,89.8090909090909,68.8181818181818,406.272727272727,0,6.01181818181818,78.1,88.6727272727273,67.5181818181818,266.909090909091,9.45454545454546,2.54454545454545,73.5636363636364,85.5909090909091,61.5454545454545,71.7272727272727,131.818181818182,3.90272727272727,63.0545454545455,75.7181818181818,50.3727272727273,2.81818181818182,446.727272727273,3.47545454545455,50.2181818181818,62.8454545454545,37.6272727272727,4.54545454545455,589.181818181818,5.93727272727273,46.1454545454545,56.5363636363636,35.7181818181818,44061
"alabama","conecuh",124747,4628.2,1124,72215,11597,850.16,183,15578,18284,1214015,26.9536752949311,13.6409617013268,18.3236096734732,15.6032582861588,27.2727272727273,504.727272727273,5.09090909090909,49.6,60.8272727272727,38.3545454545455,32.3636363636364,316.272727272727,4.91545454545455,54.8545454545455,66.2818181818182,43.4272727272727,64.4545454545455,203.727272727273,4.42636363636364,60.5090909090909,72.9636363636364,48.0363636363636,82.5454545454545,75.5454545454545,6.12272727272727,65.2272727272727,77.9181818181818,52.5363636363636,238.454545454545,6.36363636363636,5.44181818181818,72.4727272727273,84.5909090909091,60.3636363636364,425.909090909091,0,5.94090909090909,79.1909090909091,89.4272727272727,68.9636363636364,502.181818181818,0,5.45,81.2,91.0272727272727,71.3454545454545,497.363636363636,0,5.53272727272727,81.0545454545454,91.1181818181818,70.9727272727273,366.272727272727,0,4.16272727272727,77.2181818181818,87.8909090909091,66.5545454545455,146.454545454545,54.9090909090909,3.46181818181818,67.9454545454545,80.1636363636364,55.7181818181818,22.0909090909091,271.181818181818,3.15,56.7,69.4363636363636,43.9636363636364,24.5454545454545,377.909090909091,6.05272727272727,53.5909090909091,64.4545454545455,42.7272727272727,40376
"alabama","coosa",504098,4804.45,1366,75646,10387,650.93,73,2899,18284,1214015,104.923144168427,15.9571689736224,4.45362788625505,15.7449864188409,10.8181818181818,637.454545454545,6.02454545454545,44.7818181818182,56.0272727272727,33.5454545454545,10.4545454545455,424.363636363636,6.07818181818182,50.2272727272727,61.8909090909091,38.5454545454545,28.8181818181818,309.181818181818,5.52545454545455,55.9727272727273,68.7454545454545,43.1727272727273,37.8181818181818,126.181818181818,6.31818181818182,62.0454545454545,75.3727272727273,48.7181818181818,179.363636363636,23.1818181818182,4.89545454545455,70.0272727272727,82.4545454545455,57.6363636363636,364.454545454545,0,5.82909090909091,77.1363636363636,88.0727272727273,66.2,453.454545454545,0,5.15181818181818,79.6363636363636,90.0909090909091,69.1727272727273,439,0,4.55636363636364,79.1727272727273,89.6545454545455,68.6545454545454,306.545454545455,1,2.94909090909091,75.1090909090909,86.6454545454545,63.6272727272727,93.8181818181818,95.8181818181818,3.52545454545455,64.9363636363636,77.3454545454546,52.5181818181818,7.09090909090909,370.454545454545,3.64,52.8818181818182,65.5545454545455,40.2,7.27272727272727,503.181818181818,6.09090909090909,49,59.8090909090909,38.1909090909091,39617
"alabama","covington",485266,7458.75,2130,144941,37570,1030.46,385,23782,18284,1214015,65.0599631305514,36.4594452962754,23.0790132562157,19.4323445617563,25.1818181818182,508.727272727273,4.75272727272727,49.4090909090909,61.1272727272727,37.6454545454545,32.5454545454545,318.727272727273,4.87545454545455,54.7727272727273,66.8636363636364,42.7090909090909,60.4545454545455,206.727272727273,4.05181818181818,60.2909090909091,72.9363636363636,47.6090909090909,84.5454545454545,74.8181818181818,6.01090909090909,65.3181818181818,78.2181818181818,52.4454545454545,245.454545454545,5.54545454545455,4.76909090909091,72.7272727272727,85.1,60.3545454545455,433.636363636364,0,6.2,79.4454545454545,89.9181818181818,68.9818181818182,501.818181818182,0,6.03454545454545,81.1909090909091,91.2545454545455,71.0818181818182,498.272727272727,0,5.73363636363636,81.0636363636364,91.3272727272727,70.8272727272727,374,0,4.51636363636364,77.4636363636364,88.4,66.5363636363636,147.454545454545,49.2727272727273,3.59090909090909,68.1636363636364,80.6363636363636,55.6636363636364,23.2727272727273,264.909090909091,2.90818181818182,56.9545454545455,70.0454545454545,43.8454545454545,22.2727272727273,375.818181818182,6.40272727272727,53.5818181818182,65.0090909090909,42.1818181818182,41543
