FULLFP,STATE,COUNTYNAME,Cooling Degree Days_APR,Heating Degree Days_APR,pcp_APR,tavg_APR,tmax_APR,tmin_APR,Cooling Degree Days_AUG,Heating Degree Days_AUG,pcp_AUG,tavg_AUG,tmax_AUG,tmin_AUG,Cooling Degree Days_DEC,Heating Degree Days_DEC,pcp_DEC,tavg_DEC,tmax_DEC,tmin_DEC,Cooling Degree Days_FEB,Heating Degree Days_FEB,pcp_FEB,tavg_FEB,tmax_FEB,tmin_FEB,Cooling Degree Days_JAN,Heating Degree Days_JAN,pcp_JAN,tavg_JAN,tmax_JAN,tmin_JAN,Cooling Degree Days_JUL,Heating Degree Days_JUL,pcp_JUL,tavg_JUL,tmax_JUL,tmin_JUL,Cooling Degree Days_JUN,Heating Degree Days_JUN,pcp_JUN,tavg_JUN,tmax_JUN,tmin_JUN,Cooling Degree Days_MAR,Heating Degree Days_MAR,pcp_MAR,tavg_MAR,tmax_MAR,tmin_MAR,Cooling Degree Days_MAY,Heating Degree Days_MAY,pcp_MAY,tavg_MAY,tmax_MAY,tmin_MAY,Cooling Degree Days_NOV,Heating Degree Days_NOV,pcp_NOV,tavg_NOV,tmax_NOV,tmin_NOV,Cooling Degree Days_OCT,Heating Degree Days_OCT,pcp_OCT,tavg_OCT,tmax_OCT,tmin_OCT,Cooling Degree Days_SEP,Heating Degree Days_SEP,pcp_SEP,tavg_SEP,tmax_SEP,tmin_SEP
29101,missouri,johnson,10.54545455,321.6363636,4.123636364,54.63636364,65.84545455,43.39090909,340,7.636363636,4.59,75.70909091,85.8,65.60909091,0.636363636,889.4545455,1.982727273,36.31818182,45.77272727,26.87272727,0.818181818,889,1.555454545,33.28181818,43.81818182,22.73636364,0,1041.363636,1.596363636,31.40909091,40.68181818,22.14545455,399.3636364,1.727272727,5.030909091,77.79090909,87.95454545,67.63636364,312.5454545,5.090909091,4.422727273,75.22727273,85.47272727,64.95454545,8.818181818,630.9090909,3.243636364,44.92727273,55.68181818,34.16363636,109.8181818,112.4545455,5.645454545,64.91818182,75.23636364,54.55454545,1.272727273,615.2727273,2.063636364,44.54545455,55.23636364,33.85454545,25.36363636,264.0909091,3.617272727,57.29090909,68.82727273,45.74545455,206.7272727,31.90909091,2.898181818,70.81818182,82.12727273,59.48181818
29103,missouri,knox,3.181818182,415.3636364,3.573636364,51.28181818,62.98181818,39.59090909,287.1818182,14.18181818,4.264545455,73.80909091,84.36363636,63.23636364,0,1008.363636,1.866363636,32.48181818,41.29090909,23.66363636,0,1052.727273,2.013636364,27.4,37.36363636,17.46363636,0,1214.636364,1.677272727,25.81818182,34.81818182,16.82727273,333.4545455,5,4.561818182,75.56363636,86.01818182,65.1,259.4545455,9.272727273,5.308181818,73.30909091,84.12727273,62.5,3.636363636,769.6363636,3.076363636,40.28181818,50.56363636,30.01818182,84.36363636,152.7272727,5.223636364,62.79090909,73.43636364,52.14545455,0,724,1.949090909,40.87272727,51.44545455,30.28181818,13,335.9090909,3.597272727,54.58181818,65.83636364,43.34545455,153.1818182,46.63636364,3.171818182,68.55454545,80.54545455,56.56363636
29105,missouri,laclede,12.45454545,296.9090909,4.539090909,55.5,67.3,43.7,334.6363636,6.545454545,5.478181818,75.54545455,86.01818182,65.08181818,0.909090909,813.3636364,2.969090909,38.78181818,48.38181818,29.19090909,0.727272727,819.3636364,2.606363636,35.76363636,46.49090909,25.04545455,0,970.6363636,2.59,33.69090909,43.41818182,23.93636364,396.5454545,1.545454545,5.114545455,77.73636364,88.4,67.07272727,279.9090909,6.636363636,3.735454545,74.07272727,84.56363636,63.56363636,9.272727273,598.8181818,4.561818182,45.99090909,57.21818182,34.74545455,97.81818182,106.9090909,6.070909091,64.70909091,75.43636364,53.97272727,1.181818182,584.4545455,2.645454545,45.57272727,56.80909091,34.31818182,24.09090909,246.3636364,4.107272727,57.83636364,69.41818182,46.22727273,203.8181818,32.81818182,2.374545455,70.70909091,82.11818182,59.28181818
29107,missouri,lafayette,8.636363636,343.7272727,3.7,53.83636364,65.12727273,42.53636364,331.1818182,8.636363636,4.674545455,75.4,85.58181818,65.18181818,0,921,1.832727273,35.31818182,44.55454545,26.02727273,0.727272727,928.0909091,1.454545455,31.87272727,42.14545455,21.62727273,0,1075.272727,1.527272727,30.32727273,39.46363636,21.15454545,386.3636364,2.363636364,5.150909091,77.34545455,87.52727273,67.13636364,305.9090909,6.272727273,4.567272727,74.97272727,85.34545455,64.59090909,8,657,3.270909091,44.05454545,54.80909091,33.31818182,105.4545455,120.3636364,5.31,64.51818182,74.89090909,54.16363636,0.636363636,637.1818182,2.002727273,43.8,54.38181818,33.18181818,22.54545455,275.8181818,3.383636364,56.82727273,68.4,45.24545455,197,33.63636364,2.783636364,70.42727273,81.84545455,59.04545455
29109,missouri,lawrence,12.09090909,290.2727273,4.567272727,55.72727273,67.23636364,44.20909091,356.8181818,6.363636364,4.660909091,76.27272727,86.76363636,65.75454545,1.090909091,792.5454545,3.066363636,39.45454545,49.13636364,29.78181818,0.818181818,788.8181818,2.44,36.85454545,47.52727273,26.16363636,0,932.7272727,2.555454545,34.90909091,44.93636364,24.87272727,410.7272727,1,4.147272727,78.17272727,89.09090909,67.29090909,296.7272727,7.272727273,4.25,74.63636364,85.21818182,64.08181818,9,565.1818182,4.791818182,47.07272727,58.40909091,35.71818182,97.09090909,98.90909091,7.904545455,64.93636364,75.53636364,54.31818182,1.181818182,561.1818182,2.725454545,46.33636364,57.58181818,35.06363636,30.27272727,239.5454545,4.965454545,58.25454545,69.90909091,46.56363636,215.1818182,31.36363636,2.833636364,71.11818182,82.74545455,59.49090909
29111,missouri,lewis,4,404.8181818,3.795454545,51.66363636,62.98181818,40.32727273,293.6363636,12.81818182,3.85,74.04545455,84.1,64.00909091,0,987.0909091,1.885454545,33.14545455,41.74545455,24.57272727,0,1043.363636,1.954545455,27.74545455,37.4,18.08181818,0,1207.909091,1.65,26.04545455,34.85454545,17.24545455,343.8181818,4,4.64,75.92727273,85.84545455,65.99090909,269.6363636,8.909090909,4.831818182,73.65454545,83.93636364,63.39090909,3.545454545,756.6363636,3.005454545,40.7,50.48181818,30.92727273,92.90909091,143.1818182,5.065454545,63.38181818,73.57272727,53.18181818,0,715.4545455,1.939090909,41.15454545,51.26363636,31.02727273,15.27272727,318.2727273,3.659090909,55.22727273,65.78181818,44.66363636,160.8181818,41.72727273,3.016363636,68.96363636,80.49090909,57.46363636
29113,missouri,lincoln,8.545454545,337.5454545,4.526363636,54.07272727,65.71818182,42.40909091,317.7272727,5.636363636,4.357272727,75.01818182,85.32727273,64.70909091,0.636363636,891.7272727,2.571818182,36.24545455,45.30909091,27.17272727,0.545454545,921.9090909,2.029090909,32.08181818,42.2,21.98181818,0,1081.272727,1.956363636,30.14545455,39.23636364,21.00909091,373.0909091,1.545454545,4.985454545,76.98181818,87.37272727,66.56363636,291.5454545,5,4.637272727,74.51818182,85.3,63.72727273,5.545454545,673.1818182,3.583636364,43.46363636,54.21818182,32.70909091,110.1818182,110.0909091,5.421818182,65.01818182,75.65454545,54.35454545,1.090909091,640.9090909,2.231818182,43.67272727,54.30909091,33.04545455,22.18181818,263.4545455,3.513636364,57.21818182,68.36363636,46.06363636,194.6363636,32.36363636,2.336363636,70.4,82.04545455,58.76363636
29115,missouri,linn,6.454545455,382.0909091,3.073636364,52.47272727,63.68181818,41.28181818,297.9090909,12.36363636,4.360909091,74.21818182,84.43636364,63.98181818,0,988.4545455,1.67,33.10909091,41.87272727,24.34545455,0.727272727,1004.090909,1.513636364,29.15454545,38.96363636,19.34545455,0,1166.181818,1.560909091,27.4,36.09090909,18.69090909,353.2727273,3.909090909,4.362727273,76.22727273,86.34545455,66.1,279.2727273,8.363636364,5.700909091,74,84.50909091,63.50909091,4.454545455,722,2.759090909,41.84545455,51.99090909,31.70909091,93.81818182,139.3636364,5.113636364,63.51818182,73.97272727,53.09090909,0.545454545,692.1818182,2.006363636,41.95454545,52.25454545,31.63636364,17.27272727,310.6363636,3.594545455,55.55454545,66.59090909,44.45454545,175,44.27272727,3.207272727,69.36363636,80.68181818,58.02727273
29117,missouri,livingston,6.090909091,379.6363636,3.127272727,52.56363636,63.87272727,41.23636364,308,12,4.809090909,74.54545455,84.66363636,64.41818182,0,989.0909091,1.76,33.08181818,41.91818182,24.24545455,0.727272727,995.9090909,1.442727273,29.44545455,39.39090909,19.51818182,0,1155.181818,1.559090909,27.73636364,36.40909091,19.04545455,363.4545455,3.636363636,4.565454545,76.58181818,86.59090909,66.55454545,292.5454545,7.363636364,5.39,74.49090909,84.95454545,64.03636364,5.090909091,716,2.765454545,42.09090909,52.44545455,31.69090909,98.72727273,133.8181818,5.333636364,63.87272727,74.40909091,53.3,0,691.6363636,2.033636364,41.94545455,52.33636364,31.57272727,17.27272727,311.6363636,3.663636364,55.51818182,66.7,44.35454545,181.0909091,41.54545455,3.126363636,69.66363636,81.07272727,58.21818182
29119,missouri,mcdonald,17.90909091,248.4545455,4.708181818,57.31818182,69.23636364,45.38181818,390.0909091,2.818181818,4.878181818,77.45454545,88.09090909,66.83636364,1.818181818,736.9090909,3.424545455,41.29090909,51.59090909,30.97272727,0.909090909,724,2.315454545,39.2,50.38181818,27.96363636,0,871.6363636,2.569090909,36.88181818,47.74545455,26,446.7272727,0.545454545,4.467272727,79.38181818,90.25454545,68.53636364,327.9090909,1.818181818,4.135454545,75.83636364,86.40909091,65.24545455,12.18181818,498.3636364,4.709090909,49.30909091,60.99090909,37.62727273,109.4545455,73.45454545,7.189090909,66.16363636,76.87272727,55.43636364,2.636363636,503.2727273,2.936363636,48.3,59.82727273,36.77272727,37.09090909,192.6363636,5.477272727,60.00909091,71.94545455,48.03636364,251,18.81818182,3.067272727,72.71818182,84.57272727,60.86363636
29121,missouri,macon,5.545454545,380.8181818,3.58,52.50909091,63.90909091,41.1,297.1818182,12,4.365454545,74.2,84.51818182,63.87272727,0,976.0909091,1.814545455,33.50909091,42.28181818,24.74545455,0.636363636,997.4545455,1.806363636,29.40909091,39.29090909,19.50909091,0,1165.181818,1.600909091,27.41818182,36.30909091,18.51818182,348.4545455,3.272727273,4.626363636,76.07272727,86.33636364,65.79090909,271.5454545,8.727272727,5.679090909,73.74545455,84.4,63.07272727,5.272727273,721.5454545,3.067272727,41.89090909,52.03636364,31.73636364,95.09090909,138.5454545,5.19,63.6,74.02727273,53.14545455,0.545454545,689.0909091,1.825454545,42.05454545,52.55454545,31.51818182,15.90909091,311.3636364,3.641818182,55.50909091,66.72727273,44.22727273,171.7272727,44.18181818,3.043636364,69.23636364,80.91818182,57.54545455
29123,missouri,madison,7.090909091,317.3636364,5.352727273,54.71818182,67.48181818,41.95454545,302.4545455,6.818181818,5.264545455,74.51818182,85.29090909,63.73636364,0,834.0909091,3.48,38.08181818,47.88181818,28.29090909,0.454545455,831.6363636,3.782727273,35.29090909,46.36363636,24.27272727,0,999.5454545,3.394545455,32.75454545,42.57272727,22.94545455,362.0909091,1.545454545,4.903636364,76.61818182,87.39090909,65.85454545,260.5454545,4.090909091,3.751818182,73.49090909,84.72727273,62.28181818,5.545454545,628.4545455,5.368181818,44.91818182,56.58181818,33.22727273,92.54545455,99.45454545,5.44,64.78181818,76.19090909,53.32727273,0,636.4545455,3.438181818,43.8,55.43636364,32.12727273,20.63636364,249.1818182,3.76,57.63636364,70.09090909,45.17272727,178,36.90909091,2.436363636,69.7,81.81818182,57.56363636
29125,missouri,maries,14.45454545,290.9090909,4.494545455,55.78181818,67.72727273,43.83636364,338.3636364,3.727272727,4.808181818,75.73636364,86.2,65.27272727,0.909090909,812.1818182,2.684545455,38.84545455,48.40909091,29.26363636,0.818181818,825.7272727,2.395454545,35.53636364,46.18181818,24.88181818,0,982.9090909,2.272727273,33.30909091,42.93636364,23.65454545,398,1.454545455,4.287272727,77.8,88.4,67.21818182,298.7272727,4.909090909,3.582727273,74.76363636,85.49090909,64.01818182,10.45454545,601.4545455,3.922727273,45.93636364,56.92727273,34.93636364,110.3636364,100.3636364,5.190909091,65.31818182,76.27272727,54.37272727,1.272727273,583.3636364,2.642727273,45.6,56.64545455,34.55454545,28.18181818,238.0909091,3.641818182,58.21818182,69.83636364,46.59090909,208.2727273,28.90909091,2.350909091,70.98181818,82.58181818,59.36363636
29127,missouri,marion,5.363636364,386,3.741818182,52.30909091,63.59090909,41.03636364,299.8181818,11.81818182,3.66,74.3,84.18181818,64.40909091,0,958.7272727,1.867272727,34.06363636,42.62727273,25.5,0,1010.909091,1.774545455,28.89090909,38.43636364,19.34545455,0,1170.909091,1.638181818,27.22727273,35.90909091,18.55454545,354.9090909,2.727272727,4.635454545,76.30909091,86.22727273,66.36363636,279,8,5.180909091,74.03636364,84.3,63.72727273,4.818181818,736.5454545,3.185454545,41.39090909,51.26363636,31.50909091,98.36363636,135.0909091,5.423636364,63.81818182,73.98181818,53.62727273,0.454545455,690.0909091,1.931818182,42,52.08181818,31.93636364,17.90909091,299.0909091,3.701818182,55.91818182,66.65454545,45.18181818,172.2727273,38.63636364,2.793636364,69.43636364,80.94545455,57.94545455
29129,missouri,mercer,3,431.7272727,3.090909091,50.7,62.16363636,39.24545455,266.9090909,17.27272727,4.784545455,73.04545455,83.43636364,62.65454545,0,1044.363636,1.55,31.30909091,40.01818182,22.60909091,0,1071.636364,1.184545455,26.72727273,36.73636364,16.73636364,0,1235.272727,1.316363636,25.16363636,34.06363636,16.26363636,316.5454545,7.181818182,4.150909091,74.95454545,85.32727273,64.6,242.9090909,14.09090909,4.976363636,72.61818182,83.34545455,61.88181818,3.454545455,777.1818182,2.158181818,40.03636364,50.43636364,29.62727273,71.90909091,170.0909091,4.815454545,61.82727273,72.51818182,51.13636364,0,739.6363636,2.214545455,40.34545455,50.68181818,29.99090909,11.63636364,354.6363636,3.68,53.93636364,65.12727273,42.75454545,144.8181818,55,3.622727273,67.97272727,79.25454545,56.71818182
29131,missouri,miller,15.18181818,274.0909091,4.47,56.38181818,68.2,44.51818182,369.3636364,2.545454545,5.239090909,76.81818182,87.20909091,66.44545455,0.818181818,798.2727273,2.426363636,39.29090909,48.9,29.65454545,0.818181818,813.8181818,2.056363636,35.96363636,46.76363636,25.13636364,0,956.6363636,1.96,34.14545455,43.9,24.37272727,423.1818182,0.727272727,4.157272727,78.61818182,88.94545455,68.25454545,317.8181818,2.545454545,3.755454545,75.48181818,86,64.93636364,11.09090909,578.5454545,3.494545455,46.68181818,57.65454545,35.70909091,120.0909091,89,4.951818182,66.00909091,76.62727273,55.38181818,2.090909091,562.6363636,2.453636364,46.31818182,57.35454545,35.26363636,30.63636364,217.2727273,4.069090909,58.98181818,70.21818182,47.71818182,229.8181818,22.09090909,2.585454545,71.93636364,83.4,60.44545455
29133,missouri,mississippi,20.27272727,233.6363636,5.552727273,57.9,69.16363636,46.58181818,374,0,4.667272727,77.02727273,86.83636364,67.20909091,1.909090909,725.1818182,4.323636364,41.69090909,50.38181818,32.95454545,1.545454545,725.8181818,4.861818182,39.14545455,48.49090909,29.79090909,0.727272727,890.3636364,3.99,36.3,44.49090909,28.1,440.1818182,0,5.047272727,79.19090909,88.9,69.49090909,353.3636364,0,3.77,76.77272727,87.2,66.33636364,12.36363636,523.6363636,5.614545455,48.5,58.43636364,38.59090909,158.4545455,53.81818182,4.709090909,68.39090909,78.59090909,58.17272727,1.727272727,536.3636364,3.273636364,47.18181818,57.70909091,36.63636364,46,178,3.860909091,60.73636364,72.53636364,48.93636364,235.3636364,15.36363636,2.223636364,72.33636364,83.8,60.84545455
29135,missouri,moniteau,11.36363636,306.5454545,4.379090909,55.2,66.5,43.84545455,342,5.272727273,4.412727273,75.80909091,85.85454545,65.76363636,0.727272727,857.2727273,2.311818182,37.37272727,46.55454545,28.18181818,0.636363636,875.9090909,1.710909091,33.74545455,43.99090909,23.48181818,0,1023.181818,1.719090909,31.99090909,41.28181818,22.71818182,397.3636364,1.545454545,4.138181818,77.75454545,87.76363636,67.73636364,304.6363636,4.454545455,4.501818182,74.97272727,85.24545455,64.68181818,9.818181818,623.9090909,3.390909091,45.18181818,55.53636364,34.82727273,112.0909091,103.1818182,4.793636364,65.3,75.6,54.96363636,1.272727273,603.6363636,2.37,44.91818182,55.43636364,34.39090909,24.36363636,251.6363636,4.326363636,57.65454545,68.52727273,46.79090909,208.0909091,30.45454545,2.690909091,70.92727273,82.02727273,59.81818182
29137,missouri,monroe,5.545454545,371.3636364,3.819090909,52.83636364,64.02727273,41.62727273,292.1818182,11.63636364,3.757272727,74.04545455,83.97272727,64.1,0,945.5454545,1.926363636,34.5,43.23636364,25.76363636,0.545454545,983.3636364,1.754545455,29.88181818,39.45454545,20.32727273,0,1138.636364,1.498181818,28.27272727,36.88181818,19.64545455,350.6363636,3.454545455,4.78,76.14545455,86.24545455,66.02727273,277.0909091,7.909090909,5.114545455,73.97272727,84.30909091,63.6,5.454545455,709.9090909,3.266363636,42.28181818,52.21818182,32.31818182,98.27272727,131.7272727,5.335454545,63.91818182,74.11818182,53.69090909,0.545454545,676,1.904545455,42.47272727,52.8,32.17272727,16.54545455,302.2727273,3.709090909,55.79090909,66.86363636,44.70909091,175.1818182,43.63636364,2.629090909,69.39090909,81.20909091,57.57272727
29139,missouri,montgomery,8.818181818,341.4545455,4.394545455,53.94545455,65.60909091,42.25454545,317.1818182,7.181818182,4.432727273,74.96363636,85.31818182,64.58181818,0,890,2.564545455,36.27272727,45.35454545,27.21818182,0.727272727,914.7272727,2.163636364,32.33636364,42.5,22.21818182,0,1081,2.000909091,30.11818182,39.23636364,21.05454545,372.8181818,2.090909091,4.44,76.93636364,87.5,66.36363636,289.0909091,7.090909091,4.66,74.4,85.28181818,63.51818182,6,673.4545455,3.547272727,43.46363636,54.22727273,32.7,105.5454545,113.1818182,5.092727273,64.74545455,75.26363636,54.22727273,1.090909091,635.6363636,2.39,43.86363636,54.60909091,33.11818182,21.90909091,266.9090909,3.646363636,57.1,68.32727273,45.87272727,195.7272727,35,2.393636364,70.34545455,82.04545455,58.64545455
29141,missouri,morgan,11.09090909,305.6363636,4.56,55.20909091,67.02727273,43.38181818,342.1818182,6.090909091,5.052727273,75.81818182,86.32727273,65.3,0.636363636,852.5454545,2.315454545,37.50909091,47.2,27.83636364,0.727272727,866.8181818,1.8,34.06363636,44.97272727,23.15454545,0,1007.727273,1.781818182,32.50909091,42.3,22.7,392.2727273,1.636363636,3.969090909,77.6,88.03636364,67.12727273,296.8181818,5.818181818,4.430909091,74.69090909,85.41818182,63.94545455,9.181818182,618.1818182,3.435454545,45.34545455,56.3,34.42727273,106.4545455,105,5.222727273,65.05454545,75.8,54.27272727,1.272727273,602.8181818,2.44,44.94545455,55.92727273,33.95454545,24.18181818,249.2727273,4.263636364,57.74545455,69.1,46.38181818,207.0909091,29.72727273,2.654545455,70.90909091,82.5,59.33636364
29143,missouri,newmadrid,21.81818182,221.1818182,5.882727273,58.36363636,69.58181818,47.11818182,387.2727273,0,4.647272727,77.48181818,87.02727273,67.91818182,1.727272727,714.3636364,4.508181818,42.01818182,50.60909091,33.4,1.636363636,706.3636364,4.659090909,39.84545455,48.83636364,30.81818182,0.727272727,872.9090909,4.212727273,36.88181818,45.08181818,28.63636364,458.2727273,0,4.521818182,79.76363636,89.3,70.24545455,378.5454545,0,3.796363636,77.6,87.91818182,67.30909091,12.63636364,505.1818182,5.715454545,49.12727273,58.94545455,39.28181818,167.8181818,46.18181818,5.242727273,68.90909091,78.98181818,58.86363636,2.272727273,519.2727273,3.563636364,47.73636364,58.02727273,37.46363636,51.63636364,161.9090909,3.957272727,61.45454545,73.21818182,49.67272727,254.5454545,12.90909091,2.193636364,73.06363636,84.30909091,61.77272727
29145,missouri,newton,17.18181818,258.8181818,4.39,56.94545455,68.6,45.30909091,389,3,4.996363636,77.40909091,88.12727273,66.72727273,1.272727273,753.9090909,3.044545455,40.73636364,50.8,30.61818182,0.909090909,746.5454545,2.126363636,38.36363636,49.31818182,27.40909091,0,885.4545455,2.280909091,36.44545455,46.91818182,25.95454545,445.4545455,0.636363636,3.96,79.35454545,90.31818182,68.36363636,325.5454545,2.545454545,4.149090909,75.73636364,86.34545455,65.12727273,11.09090909,514.0909091,4.194545455,48.77272727,60.2,37.34545455,106.6363636,81.54545455,7.360909091,65.80909091,76.36363636,55.23636364,2.272727273,514.0909091,2.856363636,47.97272727,59.27272727,36.66363636,35.27272727,204.6363636,4.932727273,59.53636364,71.31818182,47.76363636,245.0909091,21.09090909,2.943636364,72.45454545,84.20909091,60.69090909
29147,missouri,nodaway,3.454545455,416.4545455,3.272727273,51.25454545,63.21818182,39.27272727,287.1818182,14.54545455,4.698181818,73.77272727,83.84545455,63.71818182,0,1047.818182,1.404545455,31.2,40.36363636,22.02727273,0.636363636,1054.818182,0.971818182,27.35454545,37.78181818,16.92727273,0,1213,0.941818182,25.87272727,35.18181818,16.57272727,332.8181818,7.818181818,4.542727273,75.45454545,85.57272727,65.32727273,274.7272727,12.27272727,4.730909091,73.74545455,84.45454545,63.03636364,4.727272727,739.9090909,2.080909091,41.29090909,52.05454545,30.50909091,86.09090909,153.9090909,5.280909091,62.80909091,73.33636364,52.26363636,0,724,1.551818182,40.86363636,51.60909091,30.1,14.90909091,348,3.011818182,54.24545455,65.65454545,42.84545455,166.0909091,48.63636364,3.372727273,68.90909091,80.18181818,57.60909091
29149,missouri,oregon,17.72727273,241.5454545,5.398181818,57.54545455,69.78181818,45.3,354.2727273,1.727272727,4.869090909,76.35454545,87.29090909,65.42727273,0.818181818,761.4545455,3.628181818,40.45454545,50.89090909,30.02727273,0.727272727,732.3636364,3.874545455,38.87272727,50.02727273,27.7,0,898.4545455,3.400909091,36.01818182,46.58181818,25.43636364,418,0.636363636,4.200909091,78.45454545,89.6,67.29090909,298.9090909,2,3.627272727,74.86363636,86.20909091,63.50909091,10.81818182,536.6363636,5.53,48.03636364,59.87272727,36.20909091,112.2727273,70.81818182,6.734545455,66.34545455,77.56363636,55.08181818,0.454545455,543.3636364,3.666363636,46.90909091,58.9,34.93636364,29.72727273,197.1818182,3.968181818,59.6,72.2,46.98181818,220.0909091,20,1.971818182,71.66363636,83.87272727,59.44545455
29151,missouri,osage,14,294.8181818,4.753636364,55.64545455,67.56363636,43.72727273,344.6363636,4.272727273,4.435454545,75.94545455,86.41818182,65.44545455,0.818181818,835.2727273,2.645454545,38.07272727,47.60909091,28.52727273,0.727272727,850.0909091,2.179090909,34.68181818,45.16363636,24.18181818,0,1008.181818,2.272727273,32.48181818,41.94545455,23.03636364,402.7272727,1.545454545,4.334545455,77.93636364,88.43636364,67.43636364,306,4.636363636,4.332727273,75,85.81818182,64.19090909,10.09090909,610.7272727,3.750909091,45.63636364,56.46363636,34.78181818,113.1818182,101.8181818,5.047272727,65.38181818,76.3,54.42727273,1.181818182,593.7272727,2.558181818,45.26363636,56.37272727,34.14545455,27.72727273,242.1818182,3.747272727,58.07272727,69.68181818,46.49090909,211.7272727,29.36363636,2.491818182,71.06363636,82.84545455,59.31818182
29153,missouri,ozark,13.81818182,262.6363636,5.388181818,56.70909091,68.85454545,44.54545455,347.4545455,3.272727273,4.341818182,76.05454545,87.20909091,64.9,1,764.3636364,3.844545455,40.37272727,50.56363636,30.19090909,0.727272727,750.4545455,3.302727273,38.22727273,49.4,27.02727273,0,913.7272727,3.293636364,35.54545455,45.88181818,25.16363636,408.7272727,0.636363636,4.601818182,78.14545455,89.42727273,66.87272727,290.3636364,2.545454545,3.67,74.55454545,85.65454545,63.41818182,10.09090909,546,5.309090909,47.71818182,59.66363636,35.75454545,99.45454545,87.09090909,6.629090909,65.40909091,76.59090909,54.19090909,0.545454545,550.1818182,3.450909091,46.68181818,58.44545455,34.91818182,28.18181818,215.0909091,4.862727273,58.98181818,71.45454545,46.52727273,213.0909091,24.36363636,2.606363636,71.28181818,83.55454545,59.02727273
29155,missouri,pemiscot,27.27272727,199.6363636,5.7,59.26363636,70.17272727,48.36363636,410.9090909,0,4.363636364,78.27272727,87.54545455,68.95454545,2.363636364,683,4.389090909,43.03636364,51.74545455,34.33636364,2.090909091,664,4.868181818,41.34545455,50.2,32.52727273,2.181818182,831.8181818,3.853636364,38.24545455,46.57272727,29.88181818,475.9090909,0,3.954545455,80.35454545,89.76363636,70.90909091,401.1818182,0,3.914545455,78.36363636,88.51818182,68.23636364,15.18181818,472.2727273,5.52,50.26363636,60.2,40.30909091,182.8181818,36.36363636,5.335454545,69.72727273,79.76363636,59.67272727,3,479.0909091,3.835454545,49.15454545,59.48181818,38.82727273,66.09090909,145,3.631818182,62.45454545,74.12727273,50.79090909,279.8181818,9.363636364,2.313636364,74.00909091,85.09090909,62.91818182
29157,missouri,perry,9.545454545,303.4545455,5.400909091,55.21818182,67.00909091,43.44545455,331.6363636,3.454545455,4.238181818,75.52727273,85.78181818,65.28181818,1.272727273,821.1818182,3.485454545,38.57272727,47.58181818,29.52727273,0.545454545,825.5454545,3.494545455,35.56363636,45.41818182,25.67272727,0,988.3636364,3.298181818,33.12727273,41.86363636,24.36363636,395.4545455,0.545454545,5.059090909,77.71818182,87.92727273,67.50909091,307.0909091,1.363636364,4.095454545,75.13636364,85.86363636,64.4,6.636363636,616.2727273,5.192727273,45.32727273,55.88181818,34.78181818,120.0909091,88.90909091,5.099090909,65.99090909,76.6,55.41818182,0,621.2727273,3.355454545,44.29090909,54.94545455,33.60909091,25.81818182,232.5454545,3.422727273,58.32727273,69.94545455,46.7,198.8181818,29.18181818,2.464545455,70.64545455,82.33636364,58.94545455
29159,missouri,pettis,9.090909091,325.7272727,4.346363636,54.45454545,66.13636364,42.76363636,330.3636364,7,4.459090909,75.40909091,85.64545455,65.12727273,0.636363636,885.1818182,2.047272727,36.46363636,46.00909091,26.91818182,0.818181818,899.1818182,1.708181818,32.90909091,43.60909091,22.21818182,0,1042.090909,1.691818182,31.39090909,40.91818182,21.85454545,384.0909091,1.818181818,4.433636364,77.30909091,87.57272727,67.03636364,299.8181818,6.818181818,4.783636364,74.75454545,85.27272727,64.27272727,7.818181818,636.6363636,3.424545455,44.69090909,55.66363636,33.75454545,107.1818182,115.3636364,5.330909091,64.73636364,75.41818182,54.04545455,1.090909091,618.9090909,2.185454545,44.42727273,55.36363636,33.43636364,25.27272727,267.4545455,3.792727273,57.19090909,68.91818182,45.43636364,202.9090909,32.63636364,2.73,70.66363636,82.39090909,58.93636364
29161,missouri,phelps,13.45454545,293.1818182,4.589090909,55.67272727,67.86363636,43.5,323.8181818,6,5.160909091,75.21818182,86.10909091,64.3,1.454545455,809.9090909,2.743636364,38.91818182,48.69090909,29.13636364,0.727272727,817,2.720909091,35.84545455,46.94545455,24.75454545,0,976,2.453636364,33.52727273,43.54545455,23.5,389.7272727,1.545454545,4.27,77.52727273,88.52727273,66.5,281.8181818,6.454545455,3.349090909,74.17272727,85.12727273,63.2,10.27272727,599.7272727,4.524545455,46.01818182,57.47272727,34.51818182,104.3636364,103,5.63,65.04545455,76.38181818,53.70909091,1.272727273,588.2727273,2.79,45.41818182,56.80909091,34.08181818,25.90909091,242.7272727,3.462727273,58,69.92727273,46.07272727,196.7272727,33.09090909,2.258181818,70.47272727,82.22727273,58.7
